proxy,protocol,latency_ms,https,exit_ip,checks_passed,checks_total
157.66.101.53:1080,socks5,4438,false,157.66.101.53,3,3
47.86.233.217:9898,socks5,4547,false,47.76.195.68,1,3
103.191.196.71:8199,socks5,4877,false,103.191.196.74,1,3
43.208.237.116:22496,socks5,4947,false,43.208.237.116,1,3
188.242.163.28:21,socks5,5249,false,188.242.163.28,2,3
103.119.60.219:1080,socks5,5967,false,103.119.60.219,1,3
113.160.188.21:1080,socks5,6107,false,113.167.36.45,1,3
103.136.107.70:1080,socks5,6531,false,103.136.107.70,1,3
8.211.42.167:6379,socks5,6533,false,8.211.42.167,1,3
94.156.180.94:40001,socks5,6634,false,104.28.254.18,1,3
106.15.137.41:50,socks5,6716,false,106.15.137.41,1,3
47.119.19.221:3128,socks5,6739,false,47.119.19.221,1,3
8.137.62.53:9098,socks5,6810,false,8.137.62.53,1,3
120.26.104.146:8080,socks5,6934,false,120.26.104.146,1,3
47.109.110.100:8080,socks5,7016,false,47.109.110.100,1,3
121.43.109.88:3128,socks5,7093,false,121.43.109.88,1,3
139.180.144.76:7890,socks5,7408,false,139.180.144.76,1,3
39.102.210.222:80,socks5,7505,false,39.102.210.222,1,3
180.167.234.224:1080,socks5,7550,false,185.225.20.22,1,3
47.109.110.100:80,socks5,7864,false,47.109.110.100,1,3
45.74.31.30:4511,socks5,8143,false,103.39.133.73,1,3
47.107.142.198:2000,socks5,8506,false,47.107.142.198,1,3
139.196.175.68:80,socks5,8659,false,139.196.175.68,1,3
52.207.237.127:58162,socks4,664,true,52.207.237.127,1,3
34.220.80.147:32389,socks4,769,false,34.220.80.147,1,3
18.162.200.96:28689,socks4,1044,false,18.162.200.96,2,3
13.41.196.179:51307,socks4,1220,false,13.41.196.179,1,3
18.61.3.91:47737,socks4,1361,false,18.61.3.91,1,3
116.100.219.110:1080,socks4,1404,false,116.100.219.110,2,3
43.207.225.199:58968,socks4,1484,false,43.207.225.199,1,3
18.231.126.121:9002,socks4,1602,false,18.231.126.121,1,3
18.222.132.180:43486,socks4,1645,false,18.222.132.180,1,3
15.216.14.119:5324,socks4,1762,true,15.216.14.119,1,3
43.203.146.136:46536,socks4,1806,false,43.203.146.136,1,3
54.180.117.151:34723,socks4,1871,false,54.180.117.151,1,3
45.61.129.165:9050,socks4,1872,false,185.220.101.142,2,3
3.99.158.157:9934,socks4,1935,false,3.99.158.157,1,3
132.243.168.30:9150,socks4,2869,false,45.84.107.47,2,3
31.130.131.191:1081,socks4,3082,false,31.130.131.191,1,3
18.163.182.106:25762,socks4,3503,false,18.163.182.106,1,3
47.108.159.113:6379,socks4,3599,false,47.108.159.113,2,3
47.238.130.212:8081,socks4,3618,false,47.238.130.212,1,3
8.212.168.170:45,socks4,3669,false,8.212.168.170,1,3
47.238.130.212:59394,socks4,3813,false,47.238.130.212,1,3
39.102.214.199:3128,socks4,4054,false,39.102.214.199,1,3
8.137.13.191:80,socks4,4222,false,8.137.13.191,1,3
47.121.129.129:3128,socks4,4377,false,47.121.129.129,1,3
47.250.155.254:8081,socks4,5311,false,47.250.155.254,1,3
